Date,Unit,Gen,HR,Target HR,Profit,Vacuum,MS Temp,FG Temp,Spray,SOx,NOx,Ash Util,Ash Cement,Ash Bricks,Coal Ash %,Biomass,Solar
2025-10-23,3,6.89,2308.43,2310.0,10794.03,-90.36,536.12,119.1,79.56,1177.36,310.73,1418.35,851.01,425.51,35.0,0.0,0.01
2025-10-24,1,7.63,2342.79,2310.0,-250089.17,-90.66,536.64,116.62,94.99,1167.44,289.29,1653.92,992.35,496.18,35.0,0.0,0.02
2025-10-24,2,7.25,2307.57,2309.73,15597.99,-0.94,535.6,137.86,22.49,614.58,426.67,1834.45,1100.67,550.33,45.02,0.0,0.01
2025-10-24,3,7.25,2330.86,2330.86,0.0,-0.88,539.13,135.76,11.88,487.77,449.99,1834.45,1100.67,550.33,45.02,0.0,0.01
2025-10-25,1,8.4,2305.87,2310.0,34717.33,-90.7,537.17,119.35,99.78,1242.91,312.62,1683.89,1010.34,505.17,35.0,0.0,0.02
2025-10-25,2,7.97,2309.84,2310.0,1304.91,-0.9,531.45,135.41,15.69,524.13,466.11,1350.68,810.41,405.2,35.0,0.0,0.01
2025-10-25,3,8.25,2329.44,2310.0,-160370.97,-89.85,538.58,121.82,78.86,1333.35,244.4,1666.47,999.88,499.94,35.0,0.0,0.02
2025-10-26,3,8.06,2288.91,2310.0,170050.62,-90.12,538.11,121.53,95.62,1313.98,358.03,1314.22,788.53,394.27,35.0,0.0,0.01
2025-10-26,2,8.12,2319.75,2310.0,-79223.57,-0.91,541.04,132.9,20.52,649.41,421.82,1497.02,898.21,449.11,35.0,0.0,0.01
2025-10-26,1,7.25,2320.02,2314.75,-38194.21,-0.93,537.16,139.79,16.22,509.27,381.73,1834.45,1100.67,550.33,45.02,0.0,0.01
2025-10-27,1,7.6,2301.32,2310.0,65987.35,-90.75,536.64,115.45,96.91,1127.32,302.5,1539.22,923.53,461.77,35.0,0.0,0.01
2025-10-27,2,7.25,2309.24,2309.73,3521.69,-0.93,539.93,132.35,22.55,593.05,395.43,1834.45,1100.67,550.33,45.02,0.0,0.02
2025-10-27,3,7.25,2341.23,2330.86,-75108.52,-0.9,532.05,137.92,24.93,484.24,469.82,1834.45,1100.67,550.33,45.02,0.0,0.01
2025-10-28,1,8.06,2339.89,2310.0,-240855.26,-90.58,536.82,118.33,106.81,1123.0,288.0,1422.58,853.55,426.77,35.0,0.0,0.01
2025-10-28,2,8.26,2306.78,2310.0,26613.21,-0.92,537.76,136.57,15.16,619.16,472.64,1313.28,787.97,393.98,35.0,0.0,0.01
2025-10-28,3,7.5,2304.63,2310.0,40276.32,-90.17,537.37,118.84,79.41,1215.03,297.18,1462.15,877.29,438.64,35.0,0.0,0.01
2025-10-29,3,7.52,2310.62,2310.0,-4642.37,-90.06,537.92,118.29,75.74,1204.09,298.63,1691.46,1014.87,507.44,35.0,0.0,0.02
2025-10-29,2,8.46,2300.81,2310.0,77696.55,-0.88,532.31,132.3,20.17,463.94,394.28,1447.02,868.21,434.11,35.0,0.0,0.02
2025-10-29,1,7.33,2314.3,2310.0,-31516.64,-90.47,537.55,112.69,82.56,1120.77,279.68,1320.92,792.55,396.28,35.0,0.0,0.02
2025-10-30,2,8.2,2321.21,2310.0,-91906.79,-0.89,531.78,137.55,15.62,469.43,425.54,1629.35,977.61,488.81,35.0,0.0,0.01
2025-10-30,1,7.03,2292.64,2310.0,121936.79,-90.61,537.93,110.21,85.36,1141.64,263.35,1452.04,871.23,435.61,35.0,0.0,0.01
2025-10-30,3,6.37,2337.18,2310.0,-173189.42,-90.13,535.02,113.3,68.53,1111.29,269.41,1327.62,796.57,398.29,35.0,0.0,0.01
2025-10-31,2,8.37,2307.12,2310.0,24126.76,-0.92,539.66,134.19,21.3,636.56,373.14,1663.98,998.39,499.19,35.0,0.0,0.01
2025-10-31,3,7.25,2345.06,2330.86,-102890.96,-0.91,535.26,132.32,20.93,479.27,448.21,1834.45,1100.67,550.33,45.02,0.0,0.01
2025-10-31,1,7.59,2322.6,2310.0,-95719.39,-90.52,537.48,113.15,94.48,1155.22,283.09,1562.47,937.48,468.74,35.0,0.0,0.02
2025-11-01,1,7.44,2292.19,2310.0,132611.31,-90.57,538.23,117.26,101.97,1224.4,289.09,1643.43,986.06,493.03,35.0,300.0,0.02
2025-11-01,3,8.0,2307.79,2310.0,17700.81,-0.88,536.39,137.89,11.23,533.68,384.67,1401.9,841.14,420.57,35.0,300.0,0.02
2025-11-01,2,8.4,2341.52,2310.0,-264723.05,-0.88,532.04,130.44,13.26,530.48,436.75,1629.23,977.54,488.77,35.0,300.0,0.02
2025-11-02,1,8.01,2339.3,2310.0,-234771.74,-90.45,537.79,117.17,97.99,1171.12,291.03,1513.85,908.31,454.16,35.0,0.0,0.01
2025-11-02,3,8.3,2322.27,2310.0,-101861.81,-0.92,535.06,132.68,21.13,475.8,359.26,1694.69,1016.81,508.41,35.0,0.0,0.01
2025-11-02,2,8.12,2336.24,2310.0,-213050.32,-0.92,540.11,135.43,15.49,452.47,431.9,1424.6,854.76,427.38,35.0,0.0,0.02
2025-11-03,1,7.58,2302.3,2310.0,58346.43,-90.37,536.81,114.05,86.48,1115.3,290.2,1306.73,784.04,392.02,35.0,0.0,0.01
2025-11-03,2,7.82,2283.94,2310.0,203870.78,-0.92,537.72,128.95,21.44,516.96,378.02,1322.47,793.48,396.74,35.0,0.0,0.02
2025-11-03,3,7.25,0.0,0.0,0.0,-0.91,537.3,135.87,13.37,453.94,351.43,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-04,1,7.5,2320.23,2310.0,-76710.54,-90.41,537.04,113.81,90.14,1129.32,292.33,1697.09,1018.25,509.13,35.0,0.0,0.02
2025-11-04,3,8.18,2328.25,2310.0,-149210.69,-0.92,538.56,133.93,21.5,631.59,456.47,1434.97,860.98,430.49,35.0,0.0,0.02
2025-11-04,2,7.25,2318.22,2314.05,-30251.42,-0.92,532.08,135.17,22.61,547.4,434.83,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-05,3,7.25,0.0,0.0,0.0,-0.93,539.01,133.51,16.07,631.85,449.27,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-05,2,7.25,2325.41,2314.05,-82363.57,-0.91,534.71,133.39,15.26,635.16,383.0,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-05,1,7.8,2285.78,2310.0,188974.61,-90.27,537.65,113.34,94.87,1153.05,298.49,1477.28,886.37,443.19,35.0,0.0,0.02
2025-11-06,2,7.25,2325.55,2314.05,-83398.16,-0.93,539.27,136.05,12.88,522.03,391.97,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-06,3,7.25,0.0,0.0,0.0,-0.88,532.84,137.86,10.92,543.01,420.91,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-06,1,7.25,2326.6,2314.7,-86212.06,-0.94,531.51,128.92,15.91,552.43,439.44,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-07,1,7.37,2309.04,2310.0,7047.45,-90.35,537.84,113.49,100.66,1223.24,300.18,1542.79,925.67,462.84,35.0,0.0,0.01
2025-11-07,2,8.44,2337.05,2310.0,-228412.22,-0.93,536.24,134.09,15.64,458.01,435.88,1510.25,906.15,453.08,35.0,0.0,0.01
2025-11-07,3,7.88,2343.33,2310.0,-262822.75,-0.91,534.75,136.95,12.28,596.68,460.22,1679.55,1007.73,503.87,35.0,0.0,0.01
2025-11-08,3,8.25,2341.93,2310.0,-263479.81,-0.92,537.53,135.81,11.82,591.72,475.96,1488.29,892.98,446.49,35.0,0.0,0.01
2025-11-08,2,7.2,2285.64,2310.0,175376.28,-89.03,540.21,118.74,60.98,1128.33,311.58,1619.24,971.54,485.77,35.0,0.0,0.01
2025-11-08,1,7.54,2296.15,2310.0,104516.02,-90.37,536.99,113.35,92.26,1227.54,308.78,1349.49,809.7,404.85,35.0,0.0,0.02
2025-11-09,3,7.25,0.0,0.0,0.0,-0.91,539.3,138.93,24.19,471.19,415.78,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-09,2,7.25,2319.83,2314.05,-41933.48,-0.93,536.3,129.22,20.56,505.99,425.54,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-09,1,7.25,2325.57,2314.7,-78752.41,-0.89,539.92,130.31,22.44,626.05,374.94,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-10,2,7.19,2318.53,2310.0,-61372.27,-89.53,539.42,125.51,92.83,1347.52,279.15,1693.89,1016.33,508.17,35.0,0.0,0.01
2025-11-10,1,7.48,2284.79,2310.0,188661.18,-90.3,537.92,110.67,95.79,1164.06,300.66,1606.83,964.1,482.05,35.0,0.0,0.01
2025-11-10,3,7.25,0.0,0.0,0.0,-0.9,530.36,128.59,16.97,572.84,404.17,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-11,2,7.25,2315.34,2314.05,-9344.98,-0.92,538.01,133.26,16.74,629.85,362.84,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-11,1,8.07,2291.9,2310.0,146130.9,-90.3,537.99,114.86,102.57,1295.44,298.44,1474.48,884.69,442.34,35.0,0.0,0.01
2025-11-11,3,8.22,2285.82,2310.0,198784.76,-0.91,538.58,128.99,15.8,630.41,411.35,1416.85,850.11,425.05,35.0,0.0,0.02
2025-11-12,3,7.25,0.0,0.0,0.0,-0.89,538.14,137.08,22.16,469.95,398.84,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-12,1,7.25,2316.92,2314.7,-16079.83,-0.91,533.19,134.56,17.62,451.13,389.7,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-12,2,7.25,2317.47,2314.05,-24808.93,-0.89,537.34,129.1,17.93,487.26,470.32,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-13,1,7.95,2281.62,2310.0,225624.79,-90.56,537.64,111.75,94.77,1229.05,323.32,1657.04,994.22,497.11,35.0,0.0,0.01
2025-11-13,3,0.0,2329.31,2310.0,77.12,0.19,537.49,21.48,4.15,606.01,413.87,1621.45,972.87,486.43,35.0,0.0,0.01
2025-11-13,2,7.25,2313.47,2314.05,4200.73,-0.89,540.18,130.24,19.96,550.27,418.93,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-14,1,7.25,2313.88,2314.7,5950.9,-0.9,540.62,130.21,20.81,519.7,383.82,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-14,2,7.25,2312.93,2314.05,8111.72,-0.91,538.87,128.68,17.5,485.84,472.45,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-14,3,7.25,0.0,0.0,0.0,-0.92,533.33,135.05,23.41,579.41,418.91,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-15,1,8.0,2281.1,2310.0,231038.23,-90.86,537.78,111.24,89.11,1201.56,284.89,1652.59,991.56,495.78,35.0,300.0,0.01
2025-11-15,3,8.25,2323.11,2310.0,-108142.55,-0.93,536.18,130.76,11.59,591.51,419.29,1551.98,931.19,465.59,35.0,300.0,0.02
2025-11-15,2,7.25,2318.19,2314.05,-30052.6,-0.94,541.56,128.21,10.83,549.06,397.46,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-16,2,7.25,2318.16,2314.05,-29781.26,-0.9,538.47,137.83,15.51,492.95,351.01,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-16,3,7.25,0.0,0.0,0.0,-0.9,537.47,131.92,18.13,553.33,411.79,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-16,1,7.61,2305.71,2310.0,32660.77,-90.67,537.79,108.75,84.24,1173.16,282.6,1582.0,949.2,474.6,35.0,0.0,0.01
2025-11-17,3,7.25,0.0,0.0,0.0,-0.9,534.08,131.29,10.13,635.8,477.32,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-17,2,7.25,2338.51,2314.05,-177338.26,-0.9,533.74,135.16,21.19,561.37,431.56,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-17,1,7.25,2321.07,2314.7,-46150.38,-0.89,541.88,132.2,12.22,597.2,375.06,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-18,3,7.25,0.0,0.0,0.0,-0.93,533.13,135.51,20.72,467.7,416.01,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-18,2,7.25,2342.0,2314.05,-202583.79,-0.91,535.31,136.82,18.71,542.74,456.27,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-18,1,7.25,2320.62,2314.7,-42917.73,-0.94,530.95,128.32,12.53,525.59,410.37,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-19,2,7.25,2311.48,2314.05,18572.76,-0.91,540.01,136.9,20.58,507.64,470.96,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-19,1,7.25,2315.99,2314.7,-9366.71,-0.9,534.12,134.97,23.75,571.8,414.46,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-19,3,7.85,2307.21,2310.0,21881.27,-0.91,532.23,129.84,20.59,586.18,431.06,1606.64,963.98,481.99,35.0,0.0,0.01
2025-11-20,2,8.01,2304.94,2310.0,40495.41,-0.9,537.95,128.37,19.95,462.6,446.46,1567.14,940.28,470.14,35.0,0.0,0.01
2025-11-20,3,8.34,2290.19,2310.0,165113.97,-0.89,535.84,131.62,21.62,647.83,464.72,1541.57,924.94,462.47,35.0,0.0,0.01
2025-11-20,1,8.33,2334.05,2310.0,-200298.39,-90.72,537.37,114.57,96.81,1216.22,313.93,1475.48,885.29,442.64,35.0,0.0,0.01
2025-11-21,1,8.25,2307.21,2310.0,22989.34,-90.69,537.96,111.4,91.91,1057.34,293.24,1657.55,994.53,497.27,35.0,0.0,0.01
2025-11-21,3,8.48,2332.64,2310.0,-191916.39,-0.92,538.02,130.17,11.41,528.64,375.8,1430.48,858.29,429.15,35.0,0.0,0.02
2025-11-21,2,7.98,2312.81,2310.0,-22417.17,-0.94,532.9,133.38,23.72,574.46,462.76,1320.57,792.34,396.17,35.0,0.0,0.01
2025-11-22,2,7.85,2294.93,2310.0,118360.04,-0.93,541.25,135.58,18.93,494.25,437.11,1485.47,891.28,445.64,35.0,0.0,0.02
2025-11-22,1,7.25,2312.5,2314.7,15937.55,-0.88,537.14,139.55,20.96,543.89,458.11,2065.66,1239.4,619.7,44.07,480.65,0.01
2025-11-22,3,7.25,0.0,0.0,0.0,-0.92,541.62,130.21,11.11,555.89,403.9,2065.66,1239.4,619.7,44.07,422.38,0.02
2025-11-23,1,8.47,2342.99,2310.0,-279497.84,-90.61,537.78,114.8,84.5,1197.89,315.31,1624.88,974.93,487.47,35.0,0.0,0.01
2025-11-23,2,7.98,2309.06,2310.0,7532.38,-0.92,540.87,138.74,18.35,452.87,371.96,1672.02,1003.21,501.61,35.0,0.0,0.01
2025-11-23,3,8.14,2334.79,2310.0,-201944.88,-0.9,530.42,135.19,17.66,511.02,394.88,1466.37,879.82,439.91,35.0,0.0,0.01
2025-11-24,3,8.4,2341.32,2310.0,-263037.74,-0.89,530.88,134.82,24.65,522.57,444.68,1411.55,846.93,423.47,35.0,0.0,0.02
2025-11-24,2,7.25,2314.35,2314.05,-2211.5,-0.93,537.94,137.38,11.76,584.35,353.25,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-24,1,8.32,2314.39,2310.0,-36497.67,-90.41,538.12,116.27,101.11,1221.58,316.85,1469.78,881.87,440.93,35.0,0.0,0.01
2025-11-25,3,8.3,2299.48,2310.0,87256.49,-0.93,539.54,137.7,21.14,467.88,389.76,1332.93,799.76,399.88,35.0,0.0,0.02
2025-11-25,1,7.25,2312.68,2314.7,14680.26,-0.93,539.05,138.01,13.14,542.14,478.17,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-25,2,7.25,2310.99,2314.05,22131.08,-0.9,536.93,128.67,10.18,628.16,363.09,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-26,3,7.94,2298.27,2310.0,93131.27,-0.89,539.8,138.81,12.16,491.97,370.58,1648.01,988.81,494.4,35.0,0.0,0.01
2025-11-26,1,7.25,2307.81,2314.7,49987.89,-0.92,539.81,138.21,14.22,647.78,389.93,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-26,2,8.2,2321.58,2310.0,-94952.6,-0.92,538.47,138.71,22.33,459.48,358.6,1650.62,990.37,495.19,35.0,0.0,0.02
2025-11-27,1,7.25,2311.52,2314.7,23062.87,-0.88,530.08,131.77,18.7,636.68,380.9,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-27,3,7.25,0.0,0.0,0.0,-0.89,537.96,128.4,14.8,618.94,431.53,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-27,2,8.13,2320.04,2310.0,-81704.14,-0.89,530.49,134.23,21.61,630.33,427.66,1662.47,997.48,498.74,35.0,0.0,0.02
2025-11-28,1,8.42,2316.22,2310.0,-52427.72,-90.3,538.04,113.56,103.03,1200.82,298.75,1468.25,880.95,440.47,35.0,0.0,0.02
2025-11-28,2,8.28,2327.85,2310.0,-147808.8,-0.93,538.36,134.06,17.39,452.96,418.39,1668.76,1001.26,500.63,35.0,0.0,0.02
2025-11-28,3,0.0,2298.82,2310.0,-40.54,-34.01,329.02,31.47,0.46,0.0,0.0,1304.27,782.56,391.28,35.0,0.0,0.01
2025-11-29,1,7.25,2312.08,2314.7,19015.82,-0.93,540.75,130.11,15.05,604.9,367.34,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-29,3,7.25,2311.32,0.0,-16752780.82,-0.89,533.77,133.93,14.7,568.63,377.61,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-29,2,7.25,2318.16,2314.05,-29826.67,-0.9,540.91,130.82,13.17,456.76,439.23,2065.66,1239.4,619.7,44.07,0.0,0.02
2025-11-30,2,7.25,2307.2,2314.05,49623.21,-0.91,533.26,130.54,23.53,519.19,357.62,2065.66,1239.4,619.7,44.07,0.0,0.01
2025-11-30,3,7.42,2305.32,2310.0,34777.8,-91.02,536.17,116.92,84.52,1403.35,294.17,1591.17,954.7,477.35,35.0,0.0,0.01
2025-11-30,1,8.28,2288.85,2310.0,175021.48,-90.52,538.13,114.72,98.46,1236.95,304.53,1375.29,825.18,412.59,35.0,0.0,0.01
2025-12-01,2,7.25,2309.95,2309.42,-3836.62,-0.89,534.11,134.01,16.73,516.83,406.3,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-01,1,7.25,2306.45,2309.66,23257.79,-0.88,532.22,137.11,13.68,543.81,479.81,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-01,3,7.25,2312.57,2305.1,-54149.33,-0.92,535.16,138.94,14.81,471.47,441.39,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-02,1,8.34,2343.26,2310.0,-277447.97,-90.25,538.07,112.19,73.46,1183.35,306.9,1602.69,961.61,480.81,35.0,0.0,0.02
2025-12-02,2,8.29,2298.6,2310.0,94501.51,-0.94,540.99,138.91,12.29,613.28,401.6,1392.54,835.52,417.76,35.0,0.0,0.01
2025-12-02,3,7.86,2314.32,2310.0,-33948.15,-0.91,540.95,136.88,21.41,620.76,399.83,1552.76,931.66,465.83,35.0,0.0,0.01
2025-12-03,3,7.25,2303.13,2305.1,14292.43,-0.9,535.91,135.12,12.36,639.25,428.44,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-03,2,8.08,2349.56,2310.0,-319516.93,-0.9,534.67,131.88,19.9,564.07,452.28,1538.71,923.23,461.61,35.0,0.0,0.02
2025-12-03,1,8.42,2340.05,2310.0,-253204.04,-90.66,537.74,114.78,79.1,1232.73,303.15,1640.77,984.46,492.23,35.0,0.0,0.02
2025-12-04,2,8.42,2342.35,2310.0,-272472.09,-0.91,536.68,137.71,24.9,486.73,464.24,1603.31,961.98,480.99,35.0,0.0,0.02
2025-12-04,3,7.25,2303.67,2305.1,10360.9,-0.88,535.21,133.38,19.76,579.06,424.98,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-04,1,8.43,2329.89,2310.0,-167610.3,-90.29,537.62,113.55,84.52,1219.84,305.04,1480.42,888.25,444.13,35.0,0.0,0.01
2025-12-05,1,7.25,2312.34,2309.66,-19422.78,-0.93,531.97,132.87,23.35,615.35,371.52,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-05,3,8.29,2316.94,2310.0,-57501.6,-0.88,541.74,131.01,12.86,597.9,464.87,1431.08,858.65,429.33,35.0,0.0,0.02
2025-12-05,2,7.99,2322.51,2310.0,-99918.9,-0.9,538.16,133.84,20.69,566.79,468.19,1533.46,920.07,460.04,35.0,0.0,0.02
2025-12-06,1,8.42,2316.44,2310.0,-54158.22,-90.51,537.77,114.12,89.5,1215.06,269.0,1478.32,886.99,443.5,35.0,0.0,0.02
2025-12-06,2,8.26,2322.33,2310.0,-101878.01,-0.93,540.54,139.08,17.01,534.96,378.66,1545.11,927.06,463.53,35.0,0.0,0.01
2025-12-06,3,7.81,2329.08,2310.0,-148948.16,-0.94,534.04,139.82,19.31,520.31,375.81,1500.17,900.1,450.05,35.0,0.0,0.02
2025-12-07,2,7.25,2315.43,2309.42,-43571.97,-0.93,541.18,138.98,24.75,588.14,388.18,2620.59,1572.35,786.18,44.32,312.13,0.02
2025-12-07,1,7.25,2311.33,2309.66,-12150.88,-0.93,537.9,131.03,14.88,464.45,472.24,2620.59,1572.35,786.18,44.32,449.17,0.02
2025-12-07,3,7.95,2327.12,2310.0,-136072.79,-0.93,532.17,131.94,10.44,474.24,397.33,1490.08,894.05,447.02,35.0,0.0,0.02
2025-12-08,3,8.27,2309.64,2310.0,2969.11,-0.88,540.86,130.1,10.88,484.53,464.16,1353.38,812.03,406.01,35.0,0.0,0.01
2025-12-08,2,8.21,2337.72,2310.0,-227563.23,-88.52,539.38,126.42,69.34,1312.54,280.84,1560.94,936.56,468.28,35.0,0.0,0.02
2025-12-08,1,8.38,2310.28,2310.0,-2376.17,-90.52,536.41,115.36,107.34,1211.12,307.68,1394.86,836.92,418.46,35.0,0.0,0.01
2025-12-09,1,7.25,2308.42,2309.66,8990.92,-0.89,534.79,138.88,10.84,628.2,356.93,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-09,3,7.93,2304.08,2310.0,46922.97,-0.89,533.17,132.74,18.44,489.89,396.97,1669.95,1001.97,500.99,35.0,0.0,0.01
2025-12-09,2,7.46,2303.56,2310.0,47982.97,-88.72,536.79,122.8,70.87,1163.32,297.44,1393.43,836.06,418.03,35.0,0.0,0.02
2025-12-10,2,7.52,2285.5,2310.0,184282.16,-89.27,540.32,125.89,89.56,1369.75,274.69,1507.6,904.56,452.28,35.0,0.0,0.01
2025-12-10,3,7.85,2282.35,2310.0,216993.12,-0.89,536.43,137.35,20.3,647.14,412.6,1508.28,904.97,452.48,35.0,0.0,0.01
2025-12-10,1,7.25,2316.73,2309.66,-51258.85,-0.88,539.92,133.43,14.99,530.43,479.91,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-11,2,7.89,2303.26,2310.0,53147.03,-90.03,539.36,121.85,85.38,1189.25,335.89,1350.23,810.14,405.07,35.0,0.0,0.01
2025-12-11,1,8.22,2320.06,2310.0,-82664.92,-90.41,536.75,113.24,91.57,1192.52,307.06,1570.29,942.17,471.09,35.0,0.0,0.02
2025-12-11,3,7.94,2282.06,2310.0,221885.24,-0.92,536.32,131.83,16.27,588.13,370.76,1555.36,933.21,466.61,35.0,0.0,0.01
2025-12-12,3,7.25,2306.66,2305.1,-11319.89,-0.93,530.81,129.26,18.88,460.17,370.85,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-12,2,7.25,2314.17,2309.42,-34404.35,-0.9,532.58,129.73,14.79,598.56,464.84,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-12,1,7.25,2306.61,2309.66,22107.53,-0.89,541.77,129.12,13.0,593.59,459.27,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-13,1,8.4,2307.58,2310.0,20343.68,-90.29,536.76,111.38,95.06,1022.44,279.03,1630.43,978.26,489.13,35.0,0.0,0.01
2025-12-13,2,7.94,2323.91,2310.0,-110431.51,-0.89,537.82,138.1,11.28,596.9,448.56,1311.63,786.98,393.49,35.0,0.0,0.02
2025-12-13,3,7.63,2329.16,2310.0,-146182.45,-90.99,537.04,118.35,71.09,1217.59,306.96,1473.31,883.99,441.99,35.0,0.0,0.02
2025-12-14,2,7.25,2317.11,2309.42,-55696.53,-0.93,536.39,135.72,21.29,476.79,461.13,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-14,1,7.25,2371.73,2309.66,-449898.29,-0.94,537.9,129.56,22.18,478.9,427.77,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-14,3,7.25,2313.53,2305.1,-61083.44,-0.93,531.24,130.37,21.3,638.76,399.6,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-15,2,7.25,2314.65,2309.42,-37868.92,-0.89,536.82,130.0,20.04,486.13,431.6,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-15,1,7.25,0.0,2309.66,16740760.02,-0.9,532.07,129.17,20.74,610.84,446.2,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-15,3,7.15,2284.44,2310.0,182707.5,-90.81,536.73,116.38,71.08,1202.22,303.7,1592.44,955.46,477.73,35.0,300.0,0.02
2025-12-16,1,7.25,2324.66,2309.66,-108759.1,-0.91,541.26,137.86,19.63,521.12,368.34,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-16,2,7.25,2316.32,2309.42,-49962.36,-0.89,539.82,132.25,10.58,608.2,442.21,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-16,3,7.55,2295.34,2310.0,110677.36,-90.72,537.73,118.42,70.7,1303.53,327.89,1667.74,1000.64,500.32,35.0,0.0,0.02
2025-12-17,2,7.25,2307.99,2309.42,10385.8,-0.9,541.64,136.13,17.51,597.8,352.32,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-17,1,7.25,2313.35,2309.66,-26766.32,-0.91,533.12,134.45,21.67,475.57,439.16,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-17,3,7.7,2341.45,2310.0,-242270.83,-90.91,536.6,118.27,64.15,1361.51,299.95,1349.56,809.74,404.87,35.0,0.0,0.02
2025-12-18,2,7.25,2308.35,2309.42,7808.39,-0.91,530.6,131.19,19.64,525.1,424.15,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-18,1,7.25,2312.43,2309.66,-20083.91,-0.92,534.17,135.54,14.16,502.58,359.03,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-18,3,7.63,2338.6,2310.0,-218092.56,-90.95,537.98,117.53,65.03,1298.8,318.81,1621.8,973.08,486.54,35.0,0.0,0.01
2025-12-19,2,7.87,2327.8,2310.0,-140043.9,-0.88,539.07,132.38,10.79,610.08,407.22,1539.17,923.5,461.75,35.0,0.0,0.01
2025-12-19,1,8.36,2295.68,2310.0,119621.23,-90.62,537.24,113.67,102.25,1250.43,315.47,1486.33,891.8,445.9,35.0,0.0,0.02
2025-12-19,3,7.72,2345.44,2310.0,-273647.44,-90.93,535.89,119.29,81.04,1300.66,322.79,1462.64,877.59,438.79,35.0,0.0,0.01
2025-12-20,1,7.25,2309.2,2309.66,3338.5,-0.93,537.37,137.99,18.42,453.83,439.7,2620.59,1572.35,786.18,44.32,0.0,0.02
2025-12-20,2,7.25,2309.42,2309.42,0.0,-0.91,533.03,139.9,23.24,604.5,476.28,2620.59,1572.35,786.18,44.32,0.0,0.01
2025-12-20,3,7.25,2306.72,2305.1,-11693.23,-0.94,536.93,129.96,17.92,484.19,360.88,2620.59,1572.35,786.18,44.32,0.0,0.02
